#time	velocity	acceleration	RPM x1000	clutch	gas
0.9000000000000006	0.0	0.0	1.4217931030847522	0	0
0.9100000000000006	0.0	0.0	1.4136079917257403	0	0
0.9200000000000006	0.0	0.0	1.4054228803667284	0	0
0.9300000000000006	0.0	0.0	1.3972377690077167	0	0
0.9400000000000006	0.0	0.0	1.3890526576487048	0	0
0.9500000000000006	0.0	0.0	1.380867546289693	0	0
0.9600000000000006	0.0	0.0	1.3726824349306812	0	0
0.9700000000000006	0.0	0.0	1.3644973235716695	0	0
0.9800000000000006	0.0	0.0	1.3563122122126576	0	0
0.9900000000000007	0.0	0.0	1.348127100853646	0	0
1.0000000000000007	0.0	0.0	1.339941989494634	0	0
1.0100000000000007	0.0	0.0	1.3317568781356222	0	0
1.0200000000000007	0.0	0.0	1.3235717667766105	0	0
1.0300000000000007	0.0	0.0	1.3153866554175986	0	0
1.0400000000000007	0.0	0.0	1.307201544058587	0	0
1.0500000000000007	0.0	0.0	1.299016432699575	0	0
1.0600000000000007	0.0	0.0	1.290831321340563	0	0
1.0700000000000007	0.0	0.0	1.2826462099815514	0	0
1.0800000000000007	0.0	0.0	1.2744610986225395	0	0
1.0900000000000007	0.0	0.0	1.2662759872635279	0	0
1.1000000000000008	0.0	0.0	1.258090875904516	0	0
1.1100000000000008	0.0	0.0	1.2499057645455043	0	0
1.1200000000000008	0.0	0.0	1.2417206531864924	0	0
1.1300000000000008	0.0	0.0	1.2335355418274805	0	0
1.1400000000000008	0.0	0.0	1.2253504304684688	0	0
1.1500000000000008	0.0	0.0	1.217165319109457	0	0
1.1600000000000008	0.0	0.0	1.2089802077504452	0	0
1.1700000000000008	0.0	0.0	1.2007950963914333	0	0
1.1800000000000008	0.0	0.0	1.1926099850324217	0	0
1.1900000000000008	0.0	0.0	1.1844248736734098	0	0
1.2000000000000008	0.0	0.0	1.1762397623143979	0	0
1.2100000000000009	0.0	0.0	1.1680546509553862	0	0
1.2200000000000009	0.0	0.0	1.1598695395963743	0	0
1.2300000000000009	0.0	0.0	1.1516844282373626	0	0
1.2400000000000009	0.0	0.0	1.1434993168783507	0	0
1.2500000000000009	0.0	0.0	1.135314205519339	0	0
1.260000000000001	0.0	0.0	1.1271290941603271	0	0
1.270000000000001	0.0	0.0	1.1189439828013155	0	0
1.280000000000001	0.0	0.0	1.1107588714423036	0	0
1.290000000000001	0.0	0.0	1.1025737600832917	0	0
1.300000000000001	0.0	0.0	1.09438864872428	0	0
1.310000000000001	0.0	0.0	1.086203537365268	0	0
1.320000000000001	0.0	0.0	1.0780184260062564	0	0
1.330000000000001	0.0	0.0	1.0698333146472445	0	0
1.340000000000001	0.0	0.0	1.0616482032882328	0	0
1.350000000000001	0.0	0.0	1.053463091929221	0	0
1.360000000000001	0.0	0.0	1.045277980570209	0	0
1.370000000000001	0.0	0.0	1.0370928692111974	0	0
1.380000000000001	0.001293541982800322	0.1293541982800322	1.0205489800810454	0.007659130161317695	0
1.390000000000001	0.0041811800291647605	0.28876380463644385	0.9942885706611261	0.017097856853473647	0.0014843763316274572
1.400000000000001	0.008732371547911018	0.4551191518746258	0.9703773361292146	0.026947844518892317	0.03499447966888303
1.410000000000001	0.01501881839426165	0.6286446846350633	0.9486962373759429	0.03722238264286559	0.06981336786585635
1.420000000000001	0.023114509563976544	0.8095691169714895	0.9291372705698098	0.04793501350489082	0.10597093317414252
1.430000000000001	0.03309576425025522	0.9981254686278676	0.9116033576568441	0.05909953432665005	0.1434975428676295
1.440000000000001	0.04504127526340926	1.1945511013154042	0.8960083514731562	0.07072999941999103	0.18242404328413375
1.450000000000001	0.059032152813304706	1.3990877549895449	0.8822771737254543	0.08284072233490725	0.22278176386703308
1.460000000000001	0.07515196865457446	1.611981584126975	0.8703461087657738	0.09544627800751826	0.2646025212069032
1.470000000000001	0.09348680059460057	1.8334831940026104	0.860163282064096	0.10856150490804928	0.30791862308315077
1.480000000000001	0.11412527736426688	2.0638476769666303	0.8516893599426886	0.12220150718881362	0.3527628725056484
1.490000000000001	0.1371586238514812	2.303334648721432	0.8448985169754486	0.13638165683219006	0.399168571756372
1.500000000000001	0.16268070669746795	2.5522082845986747	0.8397797301316702	0.15111759579860573	0.44716952643103225
1.5100000000000011	0.19078808025583038	2.8107373558362427	0.8363384751302365	0.16642523817451438	0.4968000494807101
1.5200000000000011	0.22158003291438305	3.0791952658552675	0.8345989217330103	0.1823207723203777	0.5480949652534917
1.5300000000000011	0.2551586337797544	3.357860086537132	0.8346067524072789	0.19882066301864598	0.6010896135361028
1.5400000000000011	0.291628779724759	3.6470145945004604	0.8364327650285254	0.21594165362173778	0.6558198535955468
1.5500000000000012	0.33109824279854017	3.9469463073781204	0.8401774679178725	0.23370076820002028	0.7123220682207334
1.5600000000000012	0.3736777179994826	4.257947520094239	0.845976938371311	0.25211531368979045	0.7706331677641187
1.5700000000000012	0.4194808714108942	4.580315341141163	0.8540102992034527	0.2712028820412531	0.8307905941833358
1.5800000000000012	0.4686243886994592	4.914351728856503	0.8645092789114548	0.29098135236650347	0.8928323250828334
1.5900000000000012	0.5212280239764603	5.260363527700106	0.8777704698024856	0.31146889308750625	0.9567968777555049
1.6000000000000012	0.5774146490217711	5.6186625045310805	0.8855579043005226	0.3326839640840771	1
1.6100000000000012	0.6373103028706188	5.989565384884771	0.8701777415187559	0.35464531884186146	1
1.6200000000000012	0.7010442417631169	6.373393889249799	0.8284150740761483	0.377372006600317	1
1.6300000000000012	0.7489879141462419	4.794367238312498	0.9059589792787153	0.40088337450068967	1
1.6400000000000012	0.7977080458225996	4.872013167635774	0.964889757640006	0.4251990697339998	1
1.6500000000000012	0.8472172117369967	4.950916591439719	1.0247749341156174	0.45033904168901673	1
1.6600000000000013	0.8975281904884924	5.031097875149572	1.0856299654123154	0.4763235441002447	1
1.6700000000000013	0.9486539676286277	5.112577714013531	1.1474705585619458	0.5031731371958976	1
1.6800000000000013	1.0006077390130708	5.195377138444309	1.2103126749755087	0.5309086898458841	1
1.6900000000000013	1.0534029142075427	5.279517519447203	1.2741725345628903	0.5595513817097828	1
1.7000000000000013	1.1070531199489035	5.365020574136081	1.3390666199193144	0.5891227053848291	1
1.7100000000000013	1.1615722036622904	5.451908371338681	1.405011680579595	0.6196444685538887	1
1.7200000000000013	1.2169742370352177	5.540203337292716	1.4720247373412856	0.6511387961334436	1
1.7300000000000013	1.2732735196495597	5.629928261434201	1.5401230866578466	0.6836281324215676	1
1.7400000000000013	1.330484582672355	5.721106302279543	1.6093243051029575	0.7171352432459099	1
1.7500000000000013	1.388622192606384	5.8137609934028935	1.6796462539071313	0.7516832181116762	1
1.7600000000000013	1.4477013551014868	5.907916249510279	1.7511070835678009	0.7872954723496028	1
1.7700000000000014	1.5077373188276082	6.003596372612149	1.8237252385340654	0.8239957492639456	1
1.7800000000000014	1.5687455794105667	6.1008260582958425	1.8975194619673093	0.8618081222804537	1
1.7900000000000014	1.6307418834315635	6.199630402099673	1.972508800578918	0.9007569970943519	1
1.8000000000000014	1.6937422324914657	6.30003490599022	2.0487126095463446	0.9408671138183227	1
1.8100000000000014	1.7577628873409112	6.402065484944548	2.126150557508792	0.9821635491304836	1
1.8200000000000014	1.8228203720773013	6.505748473638997	2.204842631643799	1	1
1.8300000000000014	1.8889314784097644	6.611110633246317	2.284809142826048	1	1
1.8400000000000014	1.9561132699931931	6.718179158342878	2.366070730869717	1	1
1.8500000000000014	2.024383086832471	6.826981683927758	2.448648369855732	1	1
1.8600000000000014	2.0937585497580256	6.937546292555471	2.5325633735453	1	1
1.8700000000000014	2.1638215684140434	7.006301865601797	2.6173100292228417	1	1
1.8800000000000014	2.233884587070061	7.006301865601797	2.7020566849003833	1	1
1.8900000000000015	2.303947605726079	7.006301865601797	2.7868033405779253	1	1
1.9000000000000015	2.374010624382097	7.006301865601797	2.8715499962554665	1	1
1.9100000000000015	2.4440736430381147	7.006301865601797	2.9562966519330085	1	1
1.9200000000000015	2.5141366616941325	7.006301865601797	3.04104330761055	1	1
1.9300000000000015	2.5841996803501504	7.006301865601797	3.1257899632880917	1	1
1.9400000000000015	2.654262699006168	7.006301865601797	3.2105366189656332	1	1
1.9500000000000015	2.724325717662186	7.006301865601797	3.2952832746431744	1	1
1.9600000000000015	2.794388736318204	7.006301865601797	3.3800299303207164	1	1
1.9700000000000015	2.8644517549742217	7.006301865601797	3.464776585998258	1	1
1.9800000000000015	2.9345147736302395	7.006301865601797	3.5495232416757996	1	1
1.9900000000000015	3.0045777922862573	7.006301865601797	3.634269897353341	1	1
2.0000000000000013	3.074640810942275	7.006301865601797	3.7190165530308827	1	1
2.010000000000001	3.144703829598293	7.006301865601797	3.803763208708424	1	1
2.020000000000001	3.214766848254311	7.006301865601797	3.888509864385966	1	1
2.0300000000000007	3.2848298669103286	7.006301865601797	3.9732565200635075	1	1
2.0400000000000005	3.3548928855663465	7.006301865601797	4.0580031757410495	1	1
2.0500000000000003	3.4249559042223643	7.006301865601797	4.14274983141859	1	1
2.06	3.495018922878382	7.006301865601797	4.227496487096132	1	1
2.07	3.5650819415344	7.006301865601797	4.312243142773673	1	1
2.0799999999999996	3.6351449601904178	7.006301865601797	4.396989798451215	1	1
2.0899999999999994	3.7052079788464356	7.006301865601797	4.481736454128758	1	1
2.099999999999999	3.7752709975024534	7.006301865601797	4.566483109806299	1	1
2.109999999999999	3.8453340161584713	7.006301865601797	4.651229765483841	1	1
2.1199999999999988	3.915397034814489	7.006301865601797	4.735976421161382	1	1
2.1299999999999986	3.985460053470507	7.006301865601797	4.820723076838924	1	1
2.1399999999999983	4.055523072126525	7.006301865601797	4.905469732516465	1	1
2.149999999999998	4.1255860907825435	7.006301865601797	4.990216388194007	1	1
2.159999999999998	4.195649109438562	7.006301865601797	5.0749630438715485	1	1
2.1699999999999977	4.26571212809458	7.006301865601797	5.15970969954909	1	1
2.1799999999999975	4.335775146750598	7.006301865601797	5.244456355226632	1	1
2.1899999999999973	4.4058381654066165	7.006301865601797	5.329203010904173	1	1
2.199999999999997	4.475901184062635	7.006301865601797	5.413949666581714	1	1
2.209999999999997	4.545964202718653	7.006301865601797	5.498696322259256	1	1
2.2199999999999966	4.616027221374671	7.006301865601797	5.583442977936798	1	1
2.2299999999999964	4.68609024003069	7.006301865601797	5.668189633614339	1	1
2.239999999999996	4.756153258686708	7.006301865601797	5.752936289291882	1	1
2.249999999999996	4.826216277342726	7.006301865601797	5.837682944969424	1	1
2.259999999999996	4.8962792959987445	7.006301865601797	5.922429600646964	1	1
2.2699999999999956	4.966342314654763	7.006301865601797	6.007176256324506	1	1
2.2799999999999954	5.036405333310781	7.006301865601797	6.091922912002048	1	1
